DATOS EMPRESA,,,TRAMOS A COBRAR,,,,,,DISTANCIA,ADULTO,ESCOLAR MEDIA,ESCOLAR SUPERIOR,TARIFA ADULTO MAYOR,TARIFA MINIMA,INTERIOR,NOCTURNA,LOCAL URBANO,LOCAL RURAL,INTERMEDIOS,TRASNOCHE,DGOS. Y FESTIVOS,INICIO,TÉRMINO,N° Resolucion,Fecha
Folio,NOMBRE EMPRESA,COMUNA,Troncal - RUTA O VTE,TRAMO,SECTOR INICIO,COMUNA,SECTOR TÉRMINO,COMUNA,KM.,$,$,$,$,$,$,$,$,$,$,$,$,$,Hrs:,Hrs:,
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,17,Viña del Mar,Viña del Mar,Limache,Limache,38,1100,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,18,Viña del Mar,Viña del Mar,San Pedro,Quillota,40,1500,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,19,Viña del Mar,Viña del Mar,Quillota,Quillota,42,1500,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,20,Viña del Mar,Viña del Mar,La Cruz,La Calera,47,1600,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,21,Viña del Mar,Viña del Mar,"Calera, circunvalacion",La Calera,53,1600,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,23,Quilpue - Belloto,Quilpué,"V.Alemana, Peñablanca",Villa Alemana,7,300,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,24,Quilpue - Belloto,Quilpué,Quebrada Escobar,Limache,15,350,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,25,Quilpue - Belloto,Quilpué,Valle Verde,Limache,17,500,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,26,Quilpue - Belloto,Quilpué,Limache,Limache,19,800,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,27,Quilpue - Belloto,Quilpué,San Pedro,Quillota,33,1000,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,28,Quilpue - Belloto,Quilpué,Quillota,Quillota,33,1000,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,29,Quilpue - Belloto,Quilpué,La Cruz,La Calera,41,1100,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,30,Quilpue - Belloto,Quilpué,"Calera, circunvalacion",La Calera,48,1100,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,32,V.Alemana - Peñablanca,V.Alemana,Quebrada Escobar,Limache,11,350,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,33,V.Alemana - Peñablanca,V.Alemana,Valle Verde,Limache,13,500,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,34,V.Alemana - Peñablanca,V.Alemana,Limache,Limache,15,800,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,35,V.Alemana - Peñablanca,V.Alemana,San Pedro,Quillota,30,1000,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,36,V.Alemana - Peñablanca,V.Alemana,Quillota,Quillota,30,1000,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,37,V.Alemana - Peñablanca,V.Alemana,La Cruz,La Calera,37,1100,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,38,V.Alemana - Peñablanca,V.Alemana,"Calera, circunvalacion",La Calera,43,1100,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,39,Limache,Limache,Quebrada Escobar,Limache,8,600,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,40,Limache,Limache,Valle Verde,Limache,10,600,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,42,Limache,Limache,San Pedro,Quillota,17,500,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,43,Limache,Limache,Quillota,Quillota,17,650,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,44,Limache,Limache,La Cruz,La Calera,24,700,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,2,45,Limache,Limache,"Calera, circunvalacion",La Calera,31,850,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,46,Quillota,Quillota,San Pedro,Quillota,3,500,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,48,Quillota,Quillota,La Cruz,La Calera,8,550,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,49,Quillota,Quillota,"Calera, circunvalacion",La Calera,14,550,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,51,La Cruz,La Calera,"Calera, circunvalacion",La Calera,7,450,,,,,,,,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,12,Viña del Mar,Viña del Mar,Viña del Mar,Viña del Mar,17,,,,,,,,400,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,5,22,Quilpue - Belloto,Quilpué,Quilpué - Belloto,Quilpue,7,,,,,,,,300,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,31,V.Alemana - Peñablanca,V.Alemana,"V.Alemana, Peñablanca",V. Alemana,5,,,,,,,,300,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,41,Limache,Limache,Limache,Limache,8,,,,,,,,300,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,47,Quillota,Quillota,Quillota,Quillota,6,,,,,,,,300,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,50,La Cruz,La Calera,La Cruz,La Calera,7,,,,,,,,300,,,,,06.00,23.00,2993,05/11/13
500019,Servicios de Transportes Ciferal Express S.A,Limache,1,52,La Calera,La Calera,"Calera, circunvalacion",La Calera,5,,,,,,,,300,,,,,06.00,23.00,2993,05/11/13
500020,Empresas Dhinos S.A.,Calera,RUTA 1,1,GALVARINO 229,VALPARAISO,CHACAO,VIÑA DEL MAR,17.8,500,150,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 1,2,GALVARINO 229,VALPARAISO,PEÑABLANCA,V. ALEMANA,39.9,800,250,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 1,3,GALVARINO 229,VALPARAISO,PEÑABLANCA,V. ALEMANA,39.9,500,150,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 1,4,GALVARINO 229,VALPARAISO,ANDRES BELLO,LIMACHE,44.2,1400,450,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 2,1,GALVARINO 229,VALPARAISO,CHACAO,VIÑA DEL MAR,17.8,500,150,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 2,2,GALVARINO 229,VALPARAISO,PEÑABLANCA,V. ALEMANA,39.9,800,250,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 2,3,GALVARINO 229,VALPARAISO,ESTAC.  LIMACHE,LIMACHE,44.2,1400,450,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 2,4,GALVARINO 229,VALPARAISO,LIDER QUILLOTA,QUILLOTA,68.1,1700,1100,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 2,5,GALVARINO 229,VALPARAISO,G. LIZASOAIN 431,CALERA,78.4,2000,1400,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 2,6,LIDER QUILLOTA,QUILLOTA,G. LIZASOAIN 431,CALERA,14.4,500,150,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 3,1,GALVARINO 229,VALPARAISO,MIRAFLORES ,VIÑA DEL MAR,8.8,500,150,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 3,2,GALVARINO 229,VALPARAISO,ESTAC. LIMACHE,LIMACHE,45.4,1200,350,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 3,3,GALVARINO 229,VALPARAISO,LIDER QUILLOTA,QUILLOTA,68.1,1700,1100,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 3,4,GALVARINO 229,VALPARAISO,G. LIZASOAIN 431,CALERA,78.4,2000,1400,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,1,GALVARINO 229,VALPARAISO,CHACAO,VIÑA DEL MAR,17.8,500,150,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,2,GALVARINO 229,VALPARAISO,PEÑABLANCA,V. ALEMANA,39.9,800,250,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,3,GALVARINO 229,VALPARAISO,PEÑABLANCA,V. ALEMANA,39.9,800,250,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,4,GALVARINO 229,VALPARAISO,ESTAC. LIMACHE,LIMACHE,45.4,1400,450,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,5,GALVARINO 229,VALPARAISO,LIDER QUILLOTA,QUILLOTA,68.1,1700,1100,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,6,GALVARINO 229,VALPARAISO,G.LIZASOAIN 431,CALERA,78.4,2000,1400,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,7,GALVARINO 229,VALPARAISO,RUTA 5 ,HIJUELAS,90.2,2700,1800,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,8,GALVARINO 229,VALPARAISO,RUTA 60,LLAY LLAY,114,3300,2300,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,9,GALVARINO 229,VALPARAISO,RUTA 60,PANQUEHUE,139,3600,2500,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 4,10,GALVARINO 229,VALPARAISO,TERM. LOS ANDES,LOS ANDES,155,4000,2800,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 5,1,GALVARINO 229,VALPARAISO,MIRAFLORES ,VIÑA DEL MAR,8.8,500,150,,,,,,,,,,,04.40,24.00,1365,27/07/22
500020,Empresas Dhinos S.A.,Calera,RUTA 5,2,GALVARINO 229,VALPARAISO,ESTAC. LIMACHE,LIMACHE,45.4,1100,350,,,,,,,,,,,04.40,24.00,1365,27/07/22
500021,Empresa de Transportes de Pasajeros Hnos. Daniel y Manuel Vera Arcos Ltda.,San Felipe,RUTA 01,1,BENIGNO CALDERA,SAN FELIPE,CALLE EL MEDIO,SANTA MARIA,34,750,,,,,,,,,,,,07.00,22.00,1424,15/05/15
500021,Empresa de Transportes de Pasajeros Hnos. Daniel y Manuel Vera Arcos Ltda.,San Felipe,RUTA 02,2,BENIGNO CALDERA,SAN FELIPE,LO GALDAMES,SANTA MARIA,36,750,,,,,,,,,,,,07.00,21.30,1424,15/05/15
500021,Empresa de Transportes de Pasajeros Hnos. Daniel y Manuel Vera Arcos Ltda.,San Felipe,RUTA 03,3,BENIGNO CALDERA,SAN FELIPE,LAS CABRAS,SANTA MARIA,32,750,,,,,,,,,,,,07.00,21.30,1424,15/05/15
500021,Empresa de Transportes de Pasajeros Hnos. Daniel y Manuel Vera Arcos Ltda.,San Felipe,RUTA 04,4,BENIGNO CALDERA,SAN FELIPE,LAS BANDURRIAS,SAN ESTEBAN,35,750,,,,,,,,,,,,07.00,21.30,1424,15/05/15
500021,Empresa de Transportes de Pasajeros Hnos. Daniel y Manuel Vera Arcos Ltda.,San Felipe,RUTA 05,5,BENIGNO CALDERA,SAN FELIPE,SANTUARIO AUCO,RINCONADA,45,750,,,,,,,,,,,,06.30,21.00,1424,15/05/15
500021,Empresa de Transportes de Pasajeros Hnos. Daniel y Manuel Vera Arcos Ltda.,San Felipe,RUTA 06,6,BENIGNO CALDERA,SAN FELIPE,ARTURO PRAT,SAN ESTEBAN,48,750,,,,,,,,,,,,07.00,21.00,1424,15/05/15
500021,Empresa de Transportes de Pasajeros Hnos. Daniel y Manuel Vera Arcos Ltda.,San Felipe,RUTA 07,7,BENIGNO CALDERA,SAN FELIPE,TABOLANGO,SANTA MARIA,52,750,,,,,,,,,,,,07.00,21.00,1424,15/05/15
500021,Empresa de Transportes de Pasajeros Hnos. Daniel y Manuel Vera Arcos Ltda.,San Felipe,RUTA 08,8,BENIGNO CALDERA,SAN FELIPE,QUINTERO,QUINTERO,320,4000,,,,,,,,,,,,07.15,20.00,1424,15/05/15
500023,Carlos Tapia Godoy,La Ligua,Ruta 1,1,Esmeralda 441 v hermoso,La Ligua,Calle Papudo La Ligua,La Ligua,15,700,200,300,,,,,,,,,,6:10,21:00,2145,07/10/22
500023,Carlos Tapia Godoy,La Ligua,Ruta 2,2,Esmeralda 441 v hermoso,La Ligua,Ruta 5 Norte,Papudo,18,800,200,300,,,,,,,,,,6:40,19:30,2145,07/10/22
500023,Carlos Tapia Godoy,La Ligua,Ruta 3,3,La Ligua-Calle Esmeralda,La Ligua,Santa Marta Ruta E 253,La Ligua,104,2,600,800,,,,,,,,,,6:30,20:00,2145,07/10/22
500023,Carlos Tapia Godoy,La Ligua,Ruta 4,4,Papudo 540 La Ligua,La Ligua,Ruta E -50 f Laguna,Zapallar,115,1,400,600,,,,,,,,,,6:30,20:00,2145,07/10/22
500023,Carlos Tapia Godoy,La Ligua,Ruta 5,5,Ruta E 253 Longotoma,La Ligua,La Ligua- Terminal,La Ligua,120,2,600,800,,,,,,,,,,7:30,19:00,2145,07/10/22
500023,Carlos Tapia Godoy,La Ligua,Ruta 6,6,Papudo 540 La Ligua,La Ligua,Ruta E 257,La Ligua,110,2,600,800,,,,,,,,,,7:30,20:00,2145,07/10/22
500023,Carlos Tapia Godoy,La Ligua,Ruta 7,7,Papudo 540 La Ligua,La Ligua,Ruta E -46,Zapallar,110,1,400,600,,,,,,,,,,8:00,10:00,2145,07/10/22
500023,Carlos Tapia Godoy,La Ligua,Ruta 8,8,Papudo 540 La Ligua,La Ligua,Av Circunvalacion,Papudo,56,1,400,600,,,,,,,,,,7:40,19:00,2145,07/10/22
500024,Graciela del Carmen Herrera Allendes,San Felipe,R1,1,Rodoviario S. Felipe,San Felipe,Hacienda Bellavista,San Felipe,15,750,,,,,,,,,,,,07.00,21.30,1412,14/05/15
500024,Graciela del Carmen Herrera Allendes,San Felipe,R1,2,Rodoviario S. Felipe,San Felipe,Punta de Olivos,San Felipe,7,500,,,,,,,,,,,,07.00,21.30,1412,14/05/15
500024,Graciela del Carmen Herrera Allendes,San Felipe,R1,3,Rodoviario S. Felipe,San Felipe,21 de Mayo,San Felipe,8,500,,,,,,,,,,,,07.00,21.30,1412,14/05/15
500024,Graciela del Carmen Herrera Allendes,San Felipe,R1,4,Rodoviario S. Felipe,San Felipe,El Asiento,San Felipe,11,650,,,,,,,,,,,,07.00,21.30,1412,14/05/15
500024,Graciela del Carmen Herrera Allendes,San Felipe,R1,5,Rodoviario S. Felipe,San Felipe,Barrancas,San Felipe,12,650,,,,,,,,,,,,07.00,21.30,1412,14/05/15
500024,Graciela del Carmen Herrera Allendes,San Felipe,R1,6,Rodoviario S. Felipe,San Felipe,Estero Seco,San Felipe,13,650,,,,,,,,,,,,07.00,21.30,1412,14/05/15
500024,Graciela del Carmen Herrera Allendes,San Felipe,R1,7,Punta de  Olivos,San Felipe,El Asiento - Barrancas,San Felipe,5,500,,,,,,,,,,,,07.00,21.30,1412,14/05/15
500024,Graciela del Carmen Herrera Allendes,San Felipe,R1,8,Estero Seco,San Felipe,Barrancas,San Felipe,1.5,300,,,,,,,,,,,,07.00,21.30,1412,14/05/15
500025,Buses JM Limitada,Los Andes,RUTA1,1,TERMINAL RODOVIARIO,VALPARAISO,CRUCE LAS VEGAS,LLAY - LLAY ,87,"5,000",,5000,,,,,,,,,,07:00,20:15,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,2,TERMINAL RODOVIARIO,VALPARAISO,CHAGRE -CRUCE,LLAY - LLAY ,94,"6,000",,6000,,,,,,,,,,07:00,20:15,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,3,TERMINAL RODOVIARIO,VALPARAISO,CRUCE PANQUEHUE,PANQUEHUE,101,"7,500",,7500,,,,,,,,,,07:00,20:15,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,4,TERMINAL RODOVIARIO,VALPARAISO,TERMINAL DE BUSES,SAN FELIPE,115,"7,500",,7500,,,,,,,,,,07:00,20:15,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,5,TERMINAL RODOVIARIO,VALPARAISO,LOS ANDES -TERMINAL,LOS ANDES ,130,"7,500",,7500,,,,,,,,,,07:00,20:15,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,6,TERMINAL CARLOS DIAZ,LOS ANDES ,LLAY - LLAY-CRUCE,LLAY - LLAY ,53,"5,000",,5000,,,,,,,,,,06:30,20:00,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,7,TERMINAL DE BUSES,SAN FELIPE ,LLAY -LLAY -CRUCE,LLAY - LLAY ,38,"5,000",,5000,,,,,,,,,,06:30,20:00,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,8,TERMINAL CARLOS DIAZ,LOS ANDES ,SAN PEDRO  PEAJE,LIMACHE ,99,"6,000",,6000,,,,,,,,,,06:30,20:00,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,9,TERMINAL DE BUSES,SAN FELIPE ,SAN PEDRO -PEAJE,SAN PEDRO,84,"6,000",,6000,,,,,,,,,,06:30,20:00,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,10,TERMINAL CARLOS DIAZ,LOS ANDES ,VALPARAISO TERMINAL,VALPARAISO,130,"7,500",,7500,,,,,,,,,,06:30,20:00,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,11,TERMINAL DE BUSES,SAN FELIPE ,VALPARAISO TERMINAL,VALPARAISO,115,"7,500",,7500,,,,,,,,,,06:30,20:00,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,12,CRUCE PANQUEHUE,PANQUEHUE,VALPARAISO TERMINAL,VALPARAISO,101,"7,500",,7500,,,,,,,,,,06:30,20:00,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,13,CRUCE LAS VEGAS,LLAY - LLAY ,VALPARAISO TERMINAL,VALPARAISO,87,"6,000",,6000,,,,,,,,,,06:30,20:00,772,16/05/22
500025,Buses JM Limitada,Los Andes,RUTA1,14,CRUCE CHAGRE ,LLAY - LLAY ,VALPARAISO TERMINAL,VALPARAISO,97,"6,000",,6000,,,,,,,,,,06:30,20:00,772,16/05/22
500026,PEDRO PATRICIO MARIN JORQUERA Y OTRO,La Ligua,tarifa 1,,LA LIGUA,LA LIGUA,LA LIGUA,LA LIGUA,,250,,,,,,,,,,,,07.10,22.00,,dic. 2019
500026,PEDRO PATRICIO MARIN JORQUERA Y OTRO,La Ligua,tarifa 2,,LA LIGUA,LA LIGUA,LA LIGUA,LA LIGUA,,400,,,,,,,,,,,,07.10,22.00,,dic. 2019
500026,PEDRO PATRICIO MARIN JORQUERA Y OTRO,La Ligua,tarifa 3,,LA LIGUA,LA LIGUA,LA LIGUA,LA LIGUA,,450,,,,,,,,,,,,07.10,22.00,,dic. 2019
500026,PEDRO PATRICIO MARIN JORQUERA Y OTRO,La Ligua,tarifa 4,,LA LIGUA,LA LIGUA,LA LIGUA,LA LIGUA,,460,,,,,,,,,,,,07.10,22.00,,dic. 2019
500026,PEDRO PATRICIO MARIN JORQUERA Y OTRO,La Ligua,tarifa 5,,LA LIGUA,LA LIGUA,LA LIGUA,LA LIGUA,,700,,,,,,,,,,,,07.10,22.00,,dic. 2019
500026,PEDRO PATRICIO MARIN JORQUERA Y OTRO,La Ligua,tarifa 7,,LA LIGUA,LA LIGUA,LA LIGUA,LA LIGUA,,1100,,,,,,,,,,,,07.10,22.00,,dic. 2019
500026,PEDRO PATRICIO MARIN JORQUERA Y OTRO,La Ligua,tarifa 8,,LA LIGUA,LA LIGUA,LA LIGUA,LA LIGUA,,1400,,,,,,,,,,,,07.10,22.00,,dic. 2019
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,,,,,,,,,33%,sin subsidio,,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",1,Galvarino 110 Playa Ancha ,Valparaíso,Rotonda,Viña del Mar,9,1000,250,400,500,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",2,Galvarino 110 Playa Ancha ,Valparaíso,Rotonda,Concon,28,1400,250,400,700,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",3,Galvarino 110 Playa Ancha ,Valparaiso,Av.Carlos Condell,Quillota,55,2200,1200,,1100,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",4,Galvarino 110 Playa Ancha ,Valparaiso,Ruta 62 CH,La Cruz,62,2200,1200,,1100,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",5,Galvarino 110 Playa Ancha ,Valparaiso,Ruta 5 Norte,Calera,68,2200,1200,,1100,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",6,Galvarino 110 Playa Ancha ,Valparaiso,Ruta 5 Norte,Hijuela ,73,3100,1800,,1550,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",7,Galvarino 110 Playa Ancha ,Valparaiso,Rotonda,Llay Llay,92,3600,2100,,1800,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",8,Galvarino 110 Playa Ancha ,Valparaiso,El Cobre,Catemu,99,3900,2100,,1950,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",9,Galvarino 110 Playa Ancha ,Valparaiso,Ruta 60 CH,Panquehue,108,3900,2300,,1950,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",10,Galvarino 110 Playa Ancha ,Valparaiso,Av. Yungay,San Felipe,121,4100,2500,,2050,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",11,Galvarino 110 Playa Ancha ,Valparaiso,Carlos Diaz,Los Andes,136,4300,2600,,2150,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",12,Av. Carlos Condell,Quillota,Gonzalo Lozoain,Calera,13,900,250,400,450,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",13,Av. Carlos Condell,Quillota,Ruta 5 Norte,Hijuela ,22,1800,500,750,900,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",14,Av. Carlos Condell,Quillota,Ruta 5 Norte,Las Vegas,41,2200,650,900,1100,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",15,Av. Carlos Condell,Quillota,Rotonda,Llay Llay,41,2400,700,1050,1200,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",16,Av. Carlos Condell,Quillota,El Cobre,Catemu,48,2400,700,1050,1200,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",17,Av. Carlos Condell,Quillota, Ruta 60 CH,Panquehue,57,2600,1600,,1300,,,,,,,,,05:45,20:30,1242,15/07/22
500030,EMP. DE TRANSP. Y SERV. RURALES SOL DEL PACIFICO S.A,Valparaíso,"Rural 1 2,3,4,6y9",18,Av. Carlos Condell,Quillota,Av. Yungay,San Felipe,71,3000,1800,,1500,,,,,,,,,05:45,20:30,1242,15/07/22
